MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup
3.8056,7.0,6.599340478153339,1.1236603462489696,7139.0,2.9427040395713107
2.6949,15.0,5.496394230769231,1.1153846153846154,2513.0,3.0204326923076925
9.4356,8.0,6.5588235294117645,0.9117647058823529,188.0,2.764705882352941
3.2258,10.0,5.604651162790698,1.1121751025991793,2082.0,2.848153214774282
3.5125,10.0,7.090128755364807,1.3562231759656653,725.0,3.111587982832618
3.235,12.0,6.094650205761317,1.0905349794238683,757.0,3.1152263374485596
3.6273,7.0,6.651162790697675,1.140396210163652,2975.0,2.5624461670973298
4.5936,2.0,9.524554269627776,1.57428839537066,9419.0,2.946199562089459
4.7944,3.0,7.497267759562842,1.169398907103825,1223.0,3.341530054644809
4.3651,2.0,6.621134020618556,1.1108247422680413,1232.0,3.1752577319587627
3.9443,2.0,7.507731958762887,1.1947717231222386,7132.0,2.625920471281296
3.7538,4.0,5.251325556733828,1.0604453870625663,2912.0,3.088016967126193
4.8083,5.0,6.914342629482071,1.0557768924302788,1541.0,3.0697211155378485
4.125,9.0,6.655581947743468,1.1187648456057007,1155.0,2.7434679334916865
4.3833,6.0,7.562753036437247,1.1700404858299596,750.0,3.0364372469635628
3.244,7.0,6.220820189274448,1.110410094637224,964.0,3.0410094637223977
4.2917,8.0,7.164285714285715,1.1928571428571428,388.0,2.7714285714285714
6.9136,5.0,8.756906077348066,1.3646408839779005,510.0,2.81767955801105
3.475,6.0,6.352941176470588,1.0588235294117647,43.0,2.5294117647058822
6.993,13.0,6.428571428571429,1.0,120.0,2.857142857142857
3.9963,4.0,6.761377613776138,1.2469249692496924,8824.0,2.713407134071341
4.5841,4.0,7.006453099792579,1.1424291311362065,13251.0,3.053929476837981
4.6904,4.0,7.312148028962188,1.1367658889782783,3886.0,3.1263073209975865
2.83,13.0,5.977777777777778,1.5185185185185186,846.0,3.1333333333333333
3.9617,6.0,6.910372608257805,1.1424974823766365,5860.0,2.9506545820745216
5.5351,4.0,8.584269662921349,1.25,2088.0,2.932584269662921
5.2066,4.0,10.5,1.4456521739130435,311.0,3.380434782608696
3.0043,6.0,5.724757952973721,1.0919778699861686,3062.0,2.1175656984785616
3.1591,19.0,6.452132701421801,1.1033175355450238,2703.0,2.562085308056872
5.3623,15.0,7.55956678700361,1.1407942238267148,937.0,3.3826714801444044
4.4792,11.0,8.047619047619047,1.2108843537414966,543.0,3.693877551020408
2.1071,15.0,6.721649484536083,1.5360824742268042,248.0,2.556701030927835
2.8125,18.0,4.9625,1.1125,239.0,2.9875
1.9961,13.0,4.996287128712871,1.0748762376237624,6159.0,1.905631188118812
2.3712,14.0,5.304651162790698,0.9906976744186047,894.0,2.0790697674418603
2.0714,19.0,4.414201183431953,1.1301775147928994,1190.0,2.3471400394477318
1.7847,23.0,4.423841059602649,1.0368968779564807,2770.0,2.620624408703879
2.964,14.0,5.8175675675675675,1.1081081081081081,3136.0,3.027027027027027
3.6806,15.0,5.744648318042813,1.018348623853211,1693.0,2.58868501529052
2.4554,20.0,5.5964912280701755,1.0802005012531328,1024.0,2.5664160401002505
3.069,20.0,5.2378318584070795,1.0763274336283186,2306.0,2.5508849557522124
3.2371,21.0,5.996078431372549,1.0588235294117647,2233.0,2.918954248366013
2.7083,18.0,4.99,1.0125,1270.0,3.175
4.6406,19.0,6.107368421052632,0.9368421052631579,1414.0,2.9768421052631577
3.7175,17.0,6.606914212548015,1.089628681177977,2344.0,3.001280409731114
4.0433,13.0,6.996116504854369,1.112621359223301,1644.0,3.1922330097087377
2.5898,35.0,4.636879432624114,1.073758865248227,2328.0,3.302127659574468
1.942,31.0,4.3116057233704295,0.9984101748807631,1519.0,2.414944356120827
1.3039,22.0,4.538834951456311,1.171116504854369,2011.0,2.4405339805825244
1.4366,18.0,4.5588793922127255,1.1400759734093067,4002.0,1.9002849002849003
1.8446,25.0,4.8359375,1.037109375,1589.0,1.5517578125
2.2161,20.0,4.846965699208443,1.0448548812664908,1498.0,1.9762532981530343
2.2115,19.0,5.242816091954023,1.0847701149425288,1717.0,2.4669540229885056
2.4145,14.0,5.838709677419355,1.1370967741935485,2708.0,2.1838709677419357
1.8015,15.0,4.359635811836116,1.370257966616085,1094.0,1.660091047040971
1.7079,10.0,4.748449345279118,1.1729841488628532,3141.0,2.1647139903514816
1.9707,12.0,5.213774597495528,1.170840787119857,2711.0,2.424865831842576
2.1722,12.0,4.9073359073359075,1.0965250965250966,2823.0,1.8166023166023166
2.1103,8.0,4.814814814814815,1.3812104787714543,2143.0,1.9358626919602528
1.9476,14.0,5.323741007194244,1.079136690647482,1171.0,1.6848920863309353
2.2925,7.0,6.12907045589106,1.1882770870337478,3559.0,2.107164002368265
2.8393,20.0,8.335443037974683,1.2848101265822784,453.0,2.867088607594937
2.683,15.0,6.365714285714286,1.3485714285714285,653.0,1.8657142857142857
2.3,10.0,5.774223034734918,1.2202925045703839,2625.0,2.3994515539305303
2.1979,8.0,5.642380708055413,1.1313494099538224,5060.0,2.5962031811185224
1.8845,20.0,4.42619926199262,1.007380073800738,1726.0,3.1845018450184504
2.0135,21.0,4.53030303030303,1.0469696969696969,2108.0,3.193939393939394
2.535,24.0,5.0853889943074,1.1499051233396584,1728.0,3.2789373814041745
1.7303,24.0,4.612990527740189,1.087956698240866,1939.0,2.6238159675236807
2.0577,12.0,6.372727272727273,1.1818181818181819,434.0,3.9454545454545453
2.5612,5.0,5.7405857740585775,1.0613668061366806,1714.0,2.390516039051604
1.5982,20.0,6.124015748031496,1.2263779527559056,1000.0,1.968503937007874
2.0154,23.0,5.606185567010309,1.109278350515464,930.0,1.9175257731958764
2.3169,13.0,5.568286445012788,1.0879795396419438,4266.0,2.1820971867007675
2.933,13.0,6.244604316546763,1.0623501199040768,978.0,2.3453237410071943
2.4167,25.0,4.777070063694268,0.9949044585987261,1594.0,2.0305732484076433
2.5357,33.0,5.585106382978723,1.1560283687943262,879.0,3.117021276595745
3.5255,21.0,5.694581280788177,1.0492610837438423,2174.0,2.6773399014778323
4.7356,22.0,6.82875605815832,1.063004846526656,1849.0,2.987075928917609
2.3355,18.0,5.711722488038277,1.0598086124401913,1868.0,2.2344497607655502
3.1393,14.0,6.31079478054567,1.1553973902728352,1947.0,2.3096085409252667
2.4322,12.0,5.105125977410947,1.0616854908774978,2992.0,2.5994787141615987
2.7344,25.0,4.166112956810632,1.0365448504983388,715.0,2.3754152823920265
2.8783,5.0,5.821086261980831,1.1725239616613419,798.0,2.549520766773163
3.125,6.0,7.8,1.1,27.0,2.7
1.4063,22.0,4.1732776617954075,1.0375782881002087,1304.0,2.722338204592902
3.7083,26.0,8.525423728813559,1.1694915254237288,293.0,4.966101694915254
2.3977,11.0,5.483333333333333,1.0916666666666666,376.0,3.1333333333333333
1.4688,16.0,4.7611940298507465,1.0149253731343284,212.0,3.1641791044776117
1.6875,19.0,5.279176201372998,1.2013729977116705,1266.0,2.897025171624714
1.3286,17.0,5.272965879265092,1.230971128608924,820.0,2.152230971128609
3.0417,2.0,7.040816326530612,1.263265306122449,1950.0,1.989795918367347
1.625,1.0,3.0,1.0,8.0,4.0
2.7788,18.0,7.04054054054054,1.5945945945945945,174.0,2.3513513513513513
3.4545,27.0,5.2889908256880735,0.9785932721712538,1760.0,2.691131498470948
1.9472,40.0,5.026490066225166,1.099337748344371,1391.0,3.0706401766004414
3.0432,29.0,5.301824212271973,1.0480928689883913,1722.0,2.855721393034826
1.424,29.0,4.461661341853035,1.1533546325878594,1583.0,2.5287539936102235
2.1581,33.0,4.2727272727272725,0.9431818181818182,267.0,3.034090909090909
3.6339,30.0,6.088646967340591,1.0451010886469674,1820.0,2.8304821150855366
2.0549,13.0,5.312457454050374,1.0850918992511913,3297.0,2.2443839346494214
2.0976,29.0,4.987938596491228,1.0043859649122806,2494.0,2.7346491228070176
1.2188,37.0,4.371345029239766,1.2543859649122806,865.0,2.5292397660818713
2.2321,34.0,4.919629057187017,1.1406491499227203,1820.0,2.812982998454405
5.5,18.0,6.7439024390243905,1.2195121951219512,215.0,2.6219512195121952
2.218,35.0,5.276393831553974,1.0747330960854093,2736.0,3.2455516014234878
1.4556,32.0,4.356449375866852,1.1262135922330097,2589.0,3.590846047156727
2.7536,37.0,5.993548387096774,1.164516129032258,1632.0,5.264516129032258
2.6643,10.0,4.436454849498328,1.0384615384615385,1967.0,3.289297658862876
3.3333,16.0,19.119565217391305,3.8768115942028984,657.0,2.380434782608696
3.4167,35.0,8.307692307692308,1.6153846153846154,158.0,4.051282051282051
3.0625,25.0,12.517605633802816,2.5363849765258215,1874.0,2.199530516431925
3.5882,21.0,13.568627450980392,2.788235294117647,658.0,2.5803921568627453
2.9141,11.0,9.855371900826446,2.731404958677686,682.0,2.8181818181818183
3.8281,3.0,7.980769230769231,1.3942307692307692,272.0,2.6153846153846154
2.8071,14.0,6.011834319526627,1.2958579881656804,443.0,2.621301775147929
3.038,12.0,5.912820512820513,1.358974358974359,446.0,2.287179487179487
2.355,13.0,6.665263157894737,1.4357894736842105,1250.0,2.6315789473684212
2.9167,8.0,6.50251256281407,1.3668341708542713,457.0,2.2964824120603016
6.2702,10.0,6.608108108108108,1.1081081081081081,183.0,2.472972972972973
3.0694,6.0,5.791666666666667,1.2407407407407407,544.0,2.5185185185185186
2.5625,26.0,4.769230769230769,1.2307692307692308,102.0,2.6153846153846154
2.183,16.0,6.300675675675675,1.3969594594594594,1346.0,2.2736486486486487
1.9107,13.0,6.631284916201118,1.4245810055865922,442.0,2.46927374301676
2.7219,15.0,6.724137931034483,1.3653962492437992,4122.0,2.4936479128856623
3.0208,12.0,6.1,1.211111111111111,209.0,2.3222222222222224
1.95,21.0,5.510729613733906,1.3133047210300428,537.0,2.3047210300429186
2.8056,35.0,5.262295081967213,1.1639344262295082,157.0,2.5737704918032787
1.1917,29.0,5.149532710280374,1.5514018691588785,224.0,2.0934579439252334
3.5208,20.0,5.2,1.34,69.0,1.38
1.6849,17.0,8.836393989983305,2.1135225375626043,1201.0,2.005008347245409
1.7844,11.0,10.19237012987013,2.5146103896103895,2453.0,1.9910714285714286
3.3616,13.0,5.896240601503759,1.1338345864661654,1902.0,2.8601503759398494
1.4665,16.0,4.340106007067138,1.232332155477032,2518.0,2.224381625441696
2.625,18.0,5.620300751879699,1.218045112781955,1280.0,2.406015037593985
1.6983,10.0,4.471930906847625,1.161011721159778,4274.0,2.6366440468846393
1.7388,12.0,5.7688356164383565,1.3356164383561644,1315.0,2.2517123287671232
2.3382,11.0,5.568548387096774,1.2096774193548387,644.0,2.596774193548387
3.2578,18.0,5.755154639175258,1.2139175257731958,919.0,2.368556701030928
1.8,10.0,6.695473251028806,1.8786008230452675,923.0,1.8991769547325104
4.0417,5.0,7.64021164021164,1.5308641975308641,1420.0,2.504409171075838
4.0729,16.0,5.297297297297297,1.0432432432432432,454.0,2.454054054054054
1.5227,22.0,5.746268656716418,1.3582089552238805,610.0,2.2761194029850746
3.6875,17.0,10.03370786516854,1.9303370786516854,853.0,1.9168539325842697
1.9167,16.0,6.278829604130809,1.7814113597246128,1687.0,2.9036144578313254
3.3897,18.0,8.644951140065146,1.793702497285559,2009.0,2.181324647122693
2.9647,16.0,7.537023186237846,1.6350037397157815,3048.0,2.279730740463725
5.7613,28.0,8.647398843930636,1.6242774566473988,676.0,1.953757225433526
2.5885,28.0,6.267910447761194,1.3723880597014926,3470.0,2.58955223880597
3.4886,13.0,6.840723981900452,1.306787330316742,3189.0,2.885972850678733
2.1042,16.0,24.5,6.071428571428571,29.0,2.0714285714285716
2.9569,27.0,6.2330827067669174,1.1954887218045114,2362.0,4.43984962406015
2.5212,21.0,5.897923875432526,1.3350634371395618,3623.0,2.0893886966551327
1.5595,12.0,7.293846153846154,1.9238461538461538,2725.0,2.0961538461538463
2.6083,36.0,6.6856060606060606,1.5113636363636365,451.0,1.7083333333333333
3.6667,15.0,14.304761904761905,2.9285714285714284,437.0,2.080952380952381
2.5399,26.0,4.253592561284869,1.0388841927303465,3086.0,2.6086221470836857
3.4394,12.0,9.799209486166008,2.017391304347826,2548.0,2.0142292490118576
2.1176,31.0,5.081282624906786,1.278150633855332,2628.0,1.9597315436241611
3.1493,24.0,7.307322929171669,1.460984393757503,1721.0,2.0660264105642256
3.7396,13.0,12.774709302325581,2.7252906976744184,1274.0,1.8517441860465116
2.2216,22.0,6.797752808988764,1.5584269662921348,1432.0,1.6089887640449438
3.1364,25.0,7.626822157434402,1.5947521865889214,581.0,1.6938775510204083
2.25,20.0,6.5,1.4513513513513514,1304.0,1.7621621621621621
3.9737,18.0,10.200217627856366,1.9368879216539716,1678.0,1.8258977149075082
2.5489,18.0,11.901869158878505,2.163551401869159,411.0,1.9205607476635513
4.6855,5.0,6.631184407796102,1.143928035982009,1906.0,2.8575712143928036
1.7204,5.0,11.29896907216495,2.8268041237113404,1050.0,2.1649484536082473
2.6298,14.0,9.425,2.02,1711.0,1.711
4.3111,3.0,7.219685039370079,1.1905511811023621,3838.0,3.0220472440944883
3.9508,6.0,5.8731884057971016,1.1111111111111112,3010.0,3.635265700483092
2.4497,7.0,4.823389021479714,1.1842482100238663,6274.0,2.994749403341289
2.1411,10.0,10.529500756429652,2.249621785173979,1130.0,1.7095310136157338
3.5223,8.0,8.591549295774648,1.7195902688860436,2069.0,2.649167733674776
4.9444,12.0,12.447368421052632,2.210526315789474,1179.0,2.068421052631579
6.1437,17.0,9.252155172413794,1.5344827586206897,1091.0,2.351293103448276
3.0859,16.0,8.181533646322379,1.5524256651017214,1177.0,1.841940532081377
7.6281,14.0,13.408082408874803,2.2480190174326466,2524.0,2.0
6.8729,8.0,14.70673076923077,2.4038461538461537,612.0,2.9423076923076925
3.6161,9.0,5.490079365079365,1.1964285714285714,2283.0,2.2648809523809526
3.3799,6.0,10.860423232778029,2.0360198108959926,4176.0,1.880234128770824
4.084,7.0,9.65879120879121,1.9115384615384616,3581.0,1.9675824175824175
4.036,5.0,13.885901162790697,2.8510174418604652,2880.0,2.0930232558139537
3.2846,19.0,7.079500283929585,1.424190800681431,4086.0,2.320272572402044
1.3801,25.0,4.7375,1.725,604.0,2.5166666666666666
2.5477,33.0,4.02037617554859,1.1677115987460815,2301.0,3.6065830721003134
4.4107,26.0,6.4275037369207775,1.1464872944693572,1557.0,2.327354260089686
3.3162,27.0,5.238235294117647,1.2970588235294118,759.0,2.2323529411764707
4.0079,10.0,7.538853503184713,1.5318471337579618,3811.0,2.427388535031847
3.312,17.0,6.451757666417352,1.3904263275991025,3497.0,2.6155572176514585
3.5569,19.0,7.112558139534884,1.5051162790697674,2496.0,2.321860465116279
4.5556,17.0,8.79058327477161,1.7287420941672522,2737.0,1.9234012649332397
6.9833,10.0,10.765466297322252,1.853185595567867,2186.0,2.018467220683287
3.0021,19.0,5.934803451581975,1.299137104506232,2242.0,2.149568552253116
2.2439,18.0,7.426829268292683,1.6920731707317074,955.0,1.4557926829268293
3.7727,24.0,10.953586497890296,1.8481012658227849,473.0,1.9957805907172996
7.9885,5.0,12.626865671641792,3.716417910447761,117.0,1.7462686567164178
3.3639,25.0,6.395348837209302,1.2299741602067182,910.0,2.351421188630491
2.4659,17.0,9.747727272727273,2.0295454545454548,958.0,2.1772727272727272
2.2208,15.0,7.362948960302457,1.4782608695652173,900.0,1.7013232514177694
7.8005,7.0,19.65625,3.4419642857142856,858.0,1.9151785714285714
7.4382,11.0,10.822651448639157,1.7559262510974538,2450.0,2.151009657594381
5.6918,12.0,12.910485933503836,2.153452685421995,883.0,2.258312020460358
2.8882,10.0,7.8519736842105265,1.582236842105263,863.0,2.838815789473684
2.9187,15.0,6.325714285714286,1.1714285714285715,1152.0,3.2914285714285714
3.3333,11.0,6.410396716826265,1.1641586867305063,2466.0,3.3734610123119015
3.6354,7.0,6.307152875175316,1.1654978962131837,2248.0,3.152875175315568
4.5938,8.0,6.4957805907173,1.1772151898734178,1572.0,3.3164556962025316
3.1086,10.0,7.329696024941543,1.4240062353858145,3208.0,2.500389711613406
2.7667,5.0,4.449197860962567,1.1871657754010696,907.0,2.4251336898395723
3.2833,9.0,9.628428927680797,2.117206982543641,825.0,2.057356608478803
3.8125,9.0,7.130909090909091,2.1636363636363636,966.0,3.5127272727272727
4.7195,6.0,6.745067497403946,1.326583592938733,4571.0,2.37331256490135
3.1771,5.0,7.625531914893617,1.6170212765957446,1097.0,2.3340425531914892
3.4583,24.0,5.207100591715976,1.106508875739645,507.0,3.0
2.025,33.0,3.432098765432099,1.123456790123457,375.0,4.62962962962963
3.775,25.0,5.6,1.1112299465240643,2725.0,2.914438502673797
2.7598,10.0,4.895934959349593,1.205420054200542,5525.0,2.994579945799458
3.0682,14.0,5.4930693069306935,1.120792079207921,1530.0,3.0297029702970297
3.3107,26.0,5.0552147239263805,1.052760736196319,2918.0,3.5803680981595094
3.0673,22.0,4.425742574257426,0.9504950495049505,830.0,4.108910891089109
2.3169,28.0,3.6804733727810652,1.0562130177514792,2891.0,4.2766272189349115
2.1217,38.0,5.557377049180328,1.1540983606557378,1279.0,4.19344262295082
2.8648,29.0,4.7405857740585775,0.9246861924686193,918.0,3.8410041841004183
1.7083,19.0,4.033678756476684,1.0194300518134716,3157.0,4.089378238341969
1.7172,28.0,3.3714285714285714,1.0530612244897959,979.0,3.9959183673469387
2.2989,26.0,4.48411214953271,1.1682242990654206,2654.0,4.960747663551402
1.7805,32.0,4.199831365935919,1.118043844856661,3779.0,3.1863406408094437
2.444,17.0,3.921158487530169,1.0852775543041029,5032.0,4.0482703137570395
2.9286,22.0,2.8142857142857145,0.7714285714285715,331.0,4.728571428571429
2.0871,20.0,3.5859154929577466,0.9971830985915493,1548.0,4.3605633802816905
1.6557,10.0,3.8623024830699775,1.1264108352144468,1896.0,4.279909706546276
2.5,23.0,4.902127659574468,1.1617021276595745,1077.0,4.582978723404255
3.8846,19.0,5.659574468085107,1.0460992907801419,1201.0,4.25886524822695
1.5809,34.0,3.5180722891566263,1.0602409638554218,625.0,3.7650602409638556
3.0114,16.0,7.8474576271186445,1.6016949152542372,238.0,2.016949152542373
10.2948,3.0,24.625827814569536,4.046357615894039,574.0,1.900662251655629
2.1287,13.0,3.8755656108597285,1.158371040723982,1978.0,4.475113122171946
1.654,17.0,3.5343065693430655,1.197080291970803,2971.0,4.337226277372263
1.7344,24.0,3.298342541436464,1.0585635359116021,4042.0,4.466298342541436
2.0347,20.0,6.64,1.516,637.0,2.548
2.2679,12.0,4.730769230769231,1.0653846153846154,1334.0,5.130769230769231
2.5714,18.0,4.549492385786802,1.015228426395939,3873.0,4.91497461928934
1.9306,22.0,4.176470588235294,1.326797385620915,664.0,4.339869281045751
1.7297,16.0,3.89727463312369,0.9979035639412998,1994.0,4.180293501048218
2.2141,25.0,4.375757575757576,0.990909090909091,2940.0,4.454545454545454
2.375,17.0,4.238095238095238,0.9047619047619048,79.0,3.761904761904762
2.5383,11.0,4.471327572663001,1.0573448546739985,5682.0,4.463472113118617
2.425,16.0,5.08,1.1866666666666668,182.0,2.4266666666666667
1.625,18.0,6.028268551236749,1.4028268551236749,3424.0,12.098939929328623
1.2656,17.0,6.466666666666667,1.6,29.0,1.9333333333333333
3.1827,21.0,6.241935483870968,1.5161290322580645,724.0,3.89247311827957
3.2097,15.0,12.384615384615385,2.480769230769231,137.0,2.6346153846153846
1.6154,17.0,62.422222222222224,14.11111111111111,83.0,1.8444444444444446
2.9653,28.0,6.5546875,1.2578125,666.0,2.6015625
1.6395,20.0,4.920792079207921,1.188118811881188,1135.0,3.745874587458746
1.6509,17.0,6.153846153846154,1.4871794871794872,333.0,2.8461538461538463
3.1917,14.0,6.6415929203539825,1.491150442477876,515.0,2.2787610619469025
1.925,20.0,5.549618320610687,1.2442748091603053,624.0,2.381679389312977
2.0833,27.0,5.088235294117647,1.0294117647058822,117.0,3.4411764705882355
2.1782,34.0,4.535037878787879,1.112689393939394,3134.0,2.9678030303030303
2.1759,16.0,4.904958677685951,1.078512396694215,1115.0,4.607438016528926
2.6797,16.0,4.540048543689321,0.9720873786407767,2434.0,2.953883495145631
3.3438,29.0,5.803347280334728,0.9874476987447699,671.0,2.807531380753138
0.536,26.0,6.0,1.0,5.0,1.6666666666666667
2.6768,25.0,4.592417061611374,1.0742496050552923,1841.0,2.9083728278041074
1.625,21.0,4.549199084668192,1.105263157894737,1182.0,2.7048054919908466
3.9167,35.0,5.771241830065359,1.0392156862745099,1933.0,2.105664488017429
4.0972,38.0,5.595982142857143,0.9955357142857143,888.0,1.9821428571428572
3.7731,38.0,5.491228070175438,0.9883040935672515,710.0,2.0760233918128654
3.9271,43.0,5.296187683284457,0.9941348973607038,764.0,2.2404692082111435
3.5893,46.0,5.3457330415754925,1.0415754923413567,939.0,2.0547045951859957
3.776,52.0,6.222222222222222,1.101010101010101,975.0,1.9696969696969697
3.0208,42.0,5.233183856502242,0.9753363228699552,892.0,2.0
3.4914,44.0,5.963917525773196,1.0695876288659794,796.0,2.051546391752577
3.5313,48.0,5.419889502762431,0.9834254143646409,704.0,1.9447513812154695
3.8914,52.0,5.673101673101673,1.0386100386100385,1604.0,2.0643500643500645
1.7765,40.0,3.9490084985835696,1.1246458923512748,689.0,1.951841359773371
1.5922,44.0,3.962121212121212,1.0511363636363635,878.0,1.6628787878787878
2.3266,43.0,4.478823529411764,1.12,1484.0,1.7458823529411764
2.6976,52.0,4.4335511982570806,1.0522875816993464,904.0,1.9694989106753813
2.01,52.0,4.535433070866142,1.1496062992125984,273.0,2.1496062992125986
1.6277,48.0,3.676737160120846,1.1238670694864048,1281.0,1.9350453172205437
1.4034,52.0,3.5671641791044775,1.1011608623548923,1146.0,1.900497512437811
1.6116,52.0,3.70625,1.065625,1038.0,3.24375
1.0313,20.0,2.4368421052631577,0.9473684210526315,486.0,2.557894736842105
1.4375,52.0,4.0,1.296,456.0,1.824
0.7526,5.0,2.5796610169491525,1.0372881355932204,2031.0,6.884745762711864
2.5821,20.0,3.5811051693404634,1.0873440285204992,1570.0,1.3992869875222815
3.358,9.0,4.65625,1.09375,297.0,1.85625
0.9196,52.0,1.550408719346049,1.103542234332425,509.0,1.3869209809264305
1.245,42.0,3.624254473161034,1.125248508946322,761.0,1.5129224652087476
1.4301,47.0,3.2637215528781796,1.0763052208835342,1148.0,1.536813922356091
1.625,52.0,3.0320855614973263,1.032085561497326,272.0,1.4545454545454546
1.7568,49.0,3.168646080760095,1.168646080760095,634.0,1.505938242280285
1.2209,38.0,2.907117008443908,1.166465621230398,1091.0,1.316043425814234
2.1691,39.0,4.023668639053255,1.0887573964497042,589.0,1.742603550295858
1.9034,48.0,3.5758266818700113,1.055872291904219,1443.0,1.645381984036488
1.8512,38.0,3.578343949044586,1.0254777070063694,1243.0,1.58343949044586
3.0217,52.0,4.424242424242424,1.0404040404040404,176.0,1.7777777777777777
1.2041,50.0,3.862604540023895,1.1565113500597373,1223.0,1.4611708482676224
1.5872,52.0,3.5324858757062145,1.0692090395480225,1081.0,1.5268361581920904
3.2963,52.0,5.223958333333333,1.0729166666666667,825.0,2.1484375
4.63,52.0,6.936542669584245,1.0415754923413567,1027.0,2.2472647702407
2.9191,52.0,4.742547425474255,1.008130081300813,764.0,2.0704607046070462
3.1583,52.0,5.364238410596027,1.1390728476821192,326.0,2.1589403973509933
3.2386,52.0,5.58125,0.99375,367.0,2.29375
3.1484,52.0,5.354748603351955,1.0251396648044693,722.0,2.016759776536313
2.0549,52.0,4.242819843342037,1.0939947780678851,614.0,1.6031331592689295
3.1827,41.0,5.261904761904762,1.0809523809523809,443.0,2.1095238095238096
3.7167,45.0,5.531963470319635,1.0639269406392695,873.0,1.9931506849315068
2.8542,52.0,5.457831325301205,0.9939759036144579,257.0,1.5481927710843373
2.5417,50.0,5.964980544747082,1.1206225680933852,532.0,2.0700389105058368
3.0938,46.0,5.371428571428571,0.9959183673469387,452.0,1.8448979591836734
5.1169,52.0,6.3904,1.016,1295.0,2.072
4.0417,52.0,6.452830188679245,1.0471698113207548,1301.0,2.4547169811320755
2.6417,35.0,4.232558139534884,0.9069767441860465,115.0,2.6744186046511627
2.7333,44.0,5.3567073170731705,1.0884146341463414,1509.0,2.3003048780487805
1.4889,19.0,4.48074369189907,1.0730411686586985,1412.0,1.8751660026560426
3.3348,52.0,4.929133858267717,1.031496062992126,722.0,1.89501312335958
2.625,51.0,5.387931034482759,1.0129310344827587,452.0,1.9482758620689655
2.9821,46.0,4.398963730569948,0.9922279792746114,726.0,1.8808290155440415
3.125,52.0,6.13103448275862,1.1172413793103448,273.0,1.8827586206896552
2.2125,52.0,5.124293785310734,1.0169491525423728,479.0,2.7062146892655368
1.7616,52.0,5.602150537634409,1.1612903225806452,1789.0,3.206093189964158
1.2235,52.0,5.144963144963145,1.1375921375921376,1364.0,3.3513513513513513
1.1458,48.0,3.2470238095238093,1.1994047619047619,926.0,2.755952380952381
1.8911,52.0,4.151761517615176,1.1056910569105691,782.0,2.1192411924119243
2.0221,51.0,3.9751908396946565,1.066793893129771,874.0,1.66793893129771
1.7328,44.0,4.053061224489796,1.1693877551020408,1044.0,2.130612244897959
2.0089,44.0,4.461240310077519,1.0193798449612403,518.0,2.007751937984496
2.7316,46.0,4.181303116147308,0.9745042492917847,688.0,1.9490084985835694
1.78,38.0,3.9756944444444446,1.125,596.0,2.0694444444444446
1.2813,42.0,3.896103896103896,1.0346320346320346,506.0,2.1904761904761907
1.9013,35.0,3.342857142857143,1.0043956043956044,987.0,2.169230769230769
1.7155,51.0,4.087671232876712,1.0547945205479452,736.0,2.0164383561643837
1.4712,41.0,3.5569620253164556,1.0886075949367089,807.0,2.5537974683544302
2.1719,44.0,4.283489096573208,1.0934579439252337,766.0,2.3862928348909658
2.2031,36.0,4.170068027210885,1.129251700680272,425.0,2.891156462585034
1.0114,45.0,4.29,1.27,510.0,2.55
1.128,46.0,4.295454545454546,1.047077922077922,1684.0,2.7337662337662336
1.0649,43.0,3.564625850340136,1.0612244897959184,1320.0,4.489795918367347
2.8417,45.0,5.078726968174204,1.0569514237855946,1341.0,2.2462311557788945
2.7885,46.0,5.103092783505154,0.9553264604810997,531.0,1.824742268041237
3.0033,52.0,5.223796033994335,1.1104815864022664,667.0,1.8895184135977336
3.3844,52.0,5.6900452488687785,1.0407239819004526,836.0,1.8914027149321266
5.6402,52.0,6.214285714285714,1.015625,957.0,2.1361607142857144
3.6729,52.0,5.077142857142857,1.0514285714285714,624.0,1.782857142857143
2.5639,47.0,5.233031674208145,1.2126696832579185,779.0,1.762443438914027
8.338,52.0,8.297101449275363,0.9637681159420289,334.0,2.420289855072464
5.0359,51.0,6.892109500805153,1.0177133655394526,1486.0,2.392914653784219
5.2362,49.0,6.212443095599393,0.9620637329286799,1363.0,2.0682852807283765
3.7344,44.0,5.583732057416268,0.9617224880382775,452.0,2.1626794258373208
7.1035,52.0,7.269565217391304,1.0434782608695652,832.0,2.411594202898551
4.3929,52.0,5.432,0.9546666666666667,811.0,2.1626666666666665
2.0833,50.0,4.176315789473684,1.1789473684210525,877.0,2.307894736842105
4.1467,52.0,5.6891891891891895,1.0439189189189189,675.0,2.2804054054054053
4.8603,52.0,6.776758409785932,1.018348623853211,714.0,2.18348623853211
2.8542,52.0,4.497237569060774,1.1933701657458564,327.0,1.8066298342541436
0.9948,48.0,3.5328467153284673,1.1313868613138687,706.0,2.576642335766423
1.0208,29.0,4.9543726235741445,1.1711026615969582,861.0,3.273764258555133
1.2679,47.0,5.186567164179104,1.154228855721393,1346.0,3.3482587064676617
1.186,24.0,3.3642611683848798,0.9862542955326461,546.0,1.8762886597938144
2.0242,52.0,5.672131147540983,1.209016393442623,561.0,2.2991803278688523
2.7787,47.0,4.75,1.0245901639344261,810.0,3.319672131147541
1.4702,41.0,4.564285714285714,1.1,839.0,2.9964285714285714
